price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,subject
75.0,10.675584536074474,6.26530121273771,3.2188758248682006,1,0.31,1.6094379124341003,3
0.0,10.632942554049004,7.652070746116482,2.6390573296152584,4,0.52,1.3862943611198906,3
150.0,10.598408159645215,9.02905827475689,5.272999558563747,4,0.74,2.3513752571634776,3
195.0,10.522503683752998,7.503289630675082,5.75890177387728,1,0.07,3.9512437185814275,3
0.0,10.500206428423052,7.870547844507712,3.4965075614664802,4,0.68,1.7047480922384253,3
50.0,10.470731316206917,5.384495062789089,3.9889840465642745,1,0.78,1.6094379124341003,3
200.0,10.427890584715806,8.39728289474368,5.5093883366279774,1,0.31,3.5115454388310208,3
195.0,10.424600084170255,8.245384468120747,5.648974238161206,4,0.77,3.481240089335692,3
195.0,10.395038609557421,6.267200548541362,4.219507705176107,1,0.7,2.3978952727983707,3
0.0,10.381614349338879,6.913737350659685,2.5649493574615367,4,0.94,0.9162907318741551,3
195.0,10.357742824813725,6.111467339502679,3.8501476017100584,1,0.76,1.6094379124341003,3
20.0,10.344030187256989,6.610696044717759,5.278114659230517,1,0.07,2.9444389791664403,3
0.0,10.326530592918362,7.575071699507561,3.9889840465642745,4,0.78,1.3862943611198906,3
0.0,10.30865261563529,7.202661196523238,4.477336814478207,1,0.95,2.917770732084279,3
195.0,10.287013753125539,6.660575149839686,4.204692619390966,1,0.31,1.3862943611198906,3
200.0,10.270939218446076,8.370315995555478,5.659482215759621,1,0.4,3.449987545831587,3
195.0,10.264478170542462,6.535241271013659,4.356708826689592,4,0.05,2.5257286443082556,3
80.0,10.244449694430193,4.7535901911063645,3.091042453358316,1,0.38,1.0986122886681098,3
195.0,10.232863239537037,8.375860015299594,4.736198448394496,1,0.21,2.917770732084279,3
20.0,10.196194479235656,5.811140992976701,4.02535169073515,4,0.32,1.3862943611198906,3
0.0,10.192343935215678,7.001245622069476,3.044522437723423,1,0.15,0.6931471805599453,3
100.0,10.19144458718234,6.994849985833071,5.225746673713202,4,0.22,2.5649493574615367,3
0.0,10.186483662997194,6.621405651764134,3.6635616461296463,4,0.15,1.3862943611198906,3
20.0,10.160645982437616,5.241747015059643,3.4965075614664802,4,0.78,1.791759469228055,3
20.0,10.160259284830321,5.726847747587197,2.8903717578961645,4,0.28,1.0986122886681098,3
195.0,10.158129770909708,5.948034989180646,3.7612001156935624,2,0.21,1.7047480922384253,3
195.0,10.125790750852646,6.293419278846481,4.219507705176107,4,0.89,2.0794415416798357,3
200.0,10.12109581235166,6.049733455231958,5.641907070938114,1,0.85,3.1570004211501135,3
150.0,10.1095256359474,6.26530121273771,4.59511985013459,4,0.12,3.0204248861443626,3
20.0,10.07596918904811,6.19644412779452,4.07753744390572,1,0.14,1.8718021769015913,3
0.0,10.071963702508029,6.257667587882639,2.302585092994046,1,0.96,0.6931471805599453,3
95.0,10.067857268271947,5.351858133476067,3.044522437723423,4,0.71,1.0986122886681098,3
195.0,10.061046702637492,6.684611727667927,5.529429087511423,4,0.07,3.828641396489095,3
200.0,10.043249494911286,6.401917196727186,2.9444389791664403,4,0.24,0.6931471805599453,3
95.0,10.0267665686963,6.664409020350408,4.30406509320417,4,0.81,2.1972245773362196,3
75.0,10.01485002038959,4.007333185232471,3.295836866004329,1,0.04,0.9162907318741551,3
100.0,10.008477999727065,4.962844630259907,2.833213344056216,4,0.78,0.6931471805599453,3
140.0,9.998752276761909,8.109826276018477,4.787491742782046,4,0.8,2.5649493574615367,3
200.0,9.986495091519735,4.127134385045092,3.58351893845611,4,0.36,1.252762968495368,3
0.0,9.98460660382092,6.985641817639208,2.6390573296152584,1,0.86,0.6931471805599453,3
0.0,9.984283822364217,7.009408932708637,2.1972245773362196,1,0.01,0.5500463369000412,3
75.0,9.982945473870844,4.9344739331306915,3.58351893845611,4,0.55,2.0794415416798357,3
0.0,9.963923921339958,6.818924065275521,2.302585092994046,4,0.19,0.6931471805599453,3
0.0,9.959300617355341,7.107425474110705,2.833213344056216,1,0.74,0.9162907318741551,3
0.0,9.956459437302234,5.043425116919247,3.2188758248682006,2,0.14,1.5040773967762742,3
0.0,9.947073723199049,6.852242569051878,3.091042453358316,1,0.22,1.3862943611198906,3
190.0,9.93561586628765,8.757469141470748,4.9344739331306915,1,0.63,2.1400661634962708,3
0.0,9.907180724373745,6.423246963533519,3.367295829986474,2,0.03,0.9162907318741551,3
0.0,9.898977397058243,6.021023349349527,2.8903717578961645,4,0.46,1.3862943611198906,3
30.0,9.863238310628443,8.051340933292979,3.8066624897703196,4,0.57,1.3862943611198906,3
50.0,9.842622276764853,6.0112671744041615,4.394449154672439,1,0.89,2.4849066497880004,3
20.0,9.840441250818493,7.014814351275545,3.091042453358316,1,0.88,0.9162907318741551,3
0.0,9.82536383575455,5.958424693029782,3.4339872044851463,4,0.34,1.0986122886681098,3
100.0,9.816021526754852,5.811140992976701,2.833213344056216,4,0.66,0.6931471805599453,3
200.0,9.807582195649056,4.770684624465665,6.659293919683638,4,0.4,3.817712325956905,3
20.0,9.806095206527479,5.075173815233827,2.772588722239781,4,0.67,1.0986122886681098,3
150.0,9.803777708387116,4.48863636973214,4.23410650459726,4,0.74,1.8718021769015913,3
195.0,9.792332503169966,5.3612921657094255,3.4339872044851463,1,0.59,1.6094379124341003,3
75.0,9.787122261404862,7.6708948313621175,4.736198448394496,1,0.02,2.3978952727983707,3
195.0,9.786110684382555,5.564520407322694,4.127134385045092,1,0.48,2.6026896854443837,3
120.0,9.784704016546161,4.174387269895637,3.6375861597263857,4,0.14,1.3862943611198906,3
70.0,9.782167017299573,5.293304824724492,3.1780538303479458,4,0.11,1.5040773967762742,3
190.0,9.779736745099953,8.450198322591959,5.799092654460526,2,0.53,2.9444389791664403,3
20.0,9.773094088602532,4.553876891600541,2.833213344056216,4,0.11,0.9162907318741551,3
0.0,9.76789689822978,5.648974238161206,3.4339872044851463,4,0.18,0.9162907318741551,3
100.0,9.760482858119124,6.517671272912275,4.574710978503383,4,0.45,2.8903717578961645,3
150.0,9.758346166866458,8.06054004653864,4.718498871295094,3,0.15,2.2512917986064953,3
50.0,9.747652120978,5.942799375126701,4.543294782270004,1,0.24,2.3513752571634776,3
200.0,9.745194973541535,2.8903717578961645,2.772588722239781,2,0.76,0.9162907318741551,3
50.0,9.736665259189097,4.844187086458591,3.5263605246161616,1,0.61,1.7047480922384253,3
60.0,9.730918287184851,6.710523109452428,4.356708826689592,4,0.76,1.791759469228055,3
75.0,9.72507833256209,4.927253685157205,2.3978952727983707,4,0.66,0.6931471805599453,3
75.0,9.716615658643356,3.9512437185814275,3.332204510175204,4,0.26,1.252762968495368,3
0.0,9.71281119135942,5.872117789475416,2.8903717578961645,4,0.68,1.0986122886681098,3
20.0,9.710327470561179,4.465908118654584,3.5553480614894135,1,0.24,2.0149030205422647,3
100.0,9.705646184084136,6.380122536899765,4.31748811353631,2,0.71,1.6094379124341003,3
195.0,9.697876897764221,5.717027701406222,5.075173815233827,1,0.35,2.970414465569701,3
200.0,9.69356866855007,6.244166900663736,3.044522437723423,1,0.34,0.6931471805599453,3
200.0,9.690232448972248,5.075173815233827,4.836281906951478,4,0.71,3.0204248861443626,3
40.0,9.663007081568642,3.5263605246161616,3.4011973816621555,1,0.44,0.9162907318741551,3
0.0,9.662434580678351,6.008813185442595,3.367295829986474,4,0.12,1.5040773967762742,3
0.0,9.648208131191847,6.030685260261263,3.258096538021482,4,0.56,1.0986122886681098,3
0.0,9.64620535247543,6.536691597591305,4.110873864173311,1,0.88,1.7047480922384253,3
200.0,9.634103708365723,5.123963979403259,2.995732273553991,4,0.58,0.9162907318741551,3
35.0,9.628260921351693,6.878326468291325,4.174387269895637,4,0.12,2.3978952727983707,3
0.0,9.624765221455819,6.261491684321042,2.5649493574615367,1,0.8,1.252762968495368,3
75.0,9.622913491543725,3.4657359027997265,2.833213344056216,1,0.47,0.9162907318741551,3
0.0,9.621986339159427,7.118826249062078,4.189654742026425,4,0.73,1.8718021769015913,3
135.0,9.620129451564402,5.472270673671475,2.772588722239781,4,0.5,0.9162907318741551,3
200.0,9.605283652624765,4.882801922586371,2.8903717578961645,4,0.88,0.6931471805599453,3
60.0,9.603327958573235,7.214504414151143,4.31748811353631,1,0.15,2.6741486494265287,3
150.0,9.589256144850811,5.4638318050256105,3.091042453358316,2,0.48,1.3862943611198906,3
20.0,9.585483720197958,5.135798437050262,2.70805020110221,1,0.15,0.9162907318741551,3
100.0,9.565283817736766,3.8066624897703196,3.784189633918261,1,0.25,1.3862943611198906,3
75.0,9.564863001346772,3.332204510175204,3.044522437723423,4,0.3,0.9162907318741551,3
120.0,9.555276687009526,3.4339872044851463,3.332204510175204,4,0.64,1.0986122886681098,3
190.0,9.554213724077707,7.3453648404168685,5.288267030694535,4,0.78,3.1135153092103742,3
40.0,9.552155453007892,4.672828834461906,3.8501476017100584,4,0.66,2.5649493574615367,3
0.0,9.54873932271967,5.4510384535657,3.258096538021482,4,0.66,0.6931471805599453,3
20.0,9.544023006988647,5.480638923341991,2.995732273553991,4,0.4,1.252762968495368,3
75.0,9.541153770388567,4.174387269895637,3.367295829986474,4,0.41,1.0986122886681098,3
150.0,9.538420349034803,4.1588830833596715,3.871201010907891,1,0.74,1.3862943611198906,3
80.0,9.5258078304359,4.532599493153256,4.143134726391533,4,0.78,2.302585092994046,3
0.0,9.513108081846005,6.161207321695077,2.9444389791664403,1,0.87,0.9162907318741551,3
80.0,9.507329003748263,5.375278407684165,4.248495242049359,4,0.21,1.7047480922384253,3
150.0,9.50599061407714,7.591861714889934,4.499809670330265,1,0.11,3.068052935133617,3
100.0,9.503532237601561,4.3694478524670215,3.8066624897703196,4,0.54,0.9162907318741551,3
0.0,9.491224389926964,4.882801922586371,3.2188758248682006,4,0.74,0.6931471805599453,3
0.0,9.488805094878353,6.88653164253051,2.1972245773362196,1,0.54,0.4382549309311553,3
0.0,9.482731125859004,5.849324779946859,4.48863636973214,1,0.62,2.0149030205422647,3
0.0,9.47401147446646,5.659482215759621,2.772588722239781,2,0.24,0.9162907318741551,3
80.0,9.473550432503476,7.904703913873747,4.23410650459726,4,0.41,2.0149030205422647,3
0.0,9.470779708034089,4.795790545596741,2.6390573296152584,1,0.15,0.6931471805599453,3
65.0,9.469159899742863,6.523562306149512,3.1354942159291497,4,0.15,0.9162907318741551,3
0.0,9.469082700530256,5.099866427824199,3.1354942159291497,4,0.24,0.6931471805599453,3
75.0,9.464517365870565,5.3981627015177525,4.564348191467836,1,0.1,2.2512917986064953,3
75.0,9.463663891791525,4.564348191467836,3.044522437723423,4,0.74,0.9162907318741551,3
200.0,9.462965052612562,4.672828834461906,3.6635616461296463,1,0.48,1.252762968495368,3
150.0,9.460242692591084,4.574710978503383,3.1354942159291497,2,0.85,0.9162907318741551,3
175.0,9.458449669308141,5.572154032177765,3.9889840465642745,4,0.52,2.2512917986064953,3
20.0,9.455793210210228,4.983606621708336,3.1354942159291497,2,0.96,1.252762968495368,3
75.0,9.443830215344537,4.48863636973214,3.6109179126442243,1,0.99,0.9162907318741551,3
0.0,9.438590860658538,5.480638923341991,2.4849066497880004,4,0.18,0.4489502200691798,3
20.0,9.430198532298864,5.537334267018537,4.418840607796598,1,0.76,1.6094379124341003,3
195.0,9.42294862137501,4.499809670330265,3.295836866004329,2,0.14,1.5040773967762742,3
120.0,9.422786913742057,6.2285110035911835,4.795790545596741,1,0.2,2.302585092994046,3
0.0,9.420358156071465,5.605802066295998,3.295836866004329,1,0.96,1.5040773967762742,3
50.0,9.419709489868552,2.772588722239781,3.4965075614664802,4,0.89,1.0986122886681098,3
0.0,9.416866617466955,5.4638318050256105,2.9444389791664403,1,0.49,1.3862943611198906,3
0.0,9.409355151711798,5.384495062789089,3.2188758248682006,4,0.81,1.8718021769015913,3
35.0,9.401456476451633,4.976733742420574,4.007333185232471,1,0.15,2.1400661634962708,3
195.0,9.398395460617898,4.406719247264253,2.5649493574615367,2,0.74,0.9162907318741551,3
195.0,9.394493583599107,6.493753839851686,3.7376696182833684,4,0.3,1.6094379124341003,3
100.0,9.383705270727246,3.9318256327243257,3.367295829986474,2,0.82,1.252762968495368,3
50.0,9.379914355947635,4.060443010546419,4.060443010546419,4,0.18,2.1400661634962708,3
200.0,9.37864751738456,7.5411524551363085,5.2574953720277815,1,0.29,3.481240089335692,3
0.0,9.37695589894852,5.030437921392435,2.995732273553991,4,0.41,1.0986122886681098,3
0.0,9.372374183823416,5.493061443340548,2.1972245773362196,1,0.24,0.6931471805599453,3
0.0,9.364519622823858,6.304448802421981,3.044522437723423,4,0.55,1.6094379124341003,3
100.0,9.362546304865514,5.135798437050262,3.091042453358316,4,0.93,0.6931471805599453,3
200.0,9.356602878954435,4.3694478524670215,2.772588722239781,4,0.7,0.6931471805599453,3
20.0,9.35331454092729,6.776506992372183,4.110873864173311,4,0.95,2.0149030205422647,3
0.0,9.353054474175359,5.484796933490655,2.9444389791664403,1,0.21,1.0986122886681098,3
200.0,9.349493433368758,5.1647859739235145,4.77912349311153,4,0.35,3.2386784521643803,3
50.0,9.34005197849784,7.52131798019924,4.394449154672439,1,0.22,1.8718021769015913,3
55.0,9.336091577281744,3.784189633918261,3.295836866004329,4,0.47,1.5040773967762742,3
195.0,9.331318298529085,4.634728988229636,4.356708826689592,2,0.3,1.8718021769015913,3
50.0,9.329278296047697,4.962844630259907,2.9444389791664403,1,0.55,1.0986122886681098,3
95.0,9.321076413570848,3.58351893845611,2.995732273553991,1,0.11,1.252762968495368,3
20.0,9.320807825002154,3.5553480614894135,2.6390573296152584,1,0.68,1.0986122886681098,3
0.0,9.312987208936326,5.111987788356544,2.0794415416798357,4,0.19,0.6931471805599453,3
0.0,9.308102089758679,5.43372200355424,2.6390573296152584,1,0.8,0.6931471805599453,3
200.0,9.306740866262498,2.6390573296152584,3.6109179126442243,4,0.94,1.252762968495368,3
150.0,9.300729371703863,7.160069207596127,4.867534450455582,4,0.16,2.6741486494265287,3
0.0,9.298168082341704,5.768320995793772,3.258096538021482,4,0.18,1.0986122886681098,3
75.0,9.295692039075686,5.3612921657094255,3.5263605246161616,4,0.1,1.791759469228055,3
195.0,9.294221855956884,4.74493212836325,4.0943445622221,4,0.34,2.1400661634962708,3
50.0,9.29330189269053,4.1588830833596715,3.295836866004329,1,0.84,1.0986122886681098,3
0.0,9.285540604539118,4.709530201312334,2.995732273553991,4,0.66,0.6931471805599453,3
20.0,9.27706400401909,5.978885764901122,2.8903717578961645,4,0.32,1.0986122886681098,3
200.0,9.275659838096825,4.634728988229636,3.295836866004329,1,0.11,1.0986122886681098,3
20.0,9.269646477873591,4.430816798843313,2.3978952727983707,4,0.21,0.6931471805599453,3
60.0,9.26926943950547,6.3473892096560105,4.48863636973214,1,0.76,3.1780538303479458,3
145.0,9.266437111328052,5.043425116919247,3.1780538303479458,1,0.75,1.252762968495368,3
195.0,9.260938424739274,4.867534450455582,4.060443010546419,4,0.93,1.7047480922384253,3
90.0,9.249080200292113,3.5263605246161616,3.5553480614894135,1,0.88,1.5040773967762742,3
20.0,9.234837843576571,5.303304908059076,2.772588722239781,1,0.24,0.9162907318741551,3
0.0,9.228180290104513,5.752572638825633,3.091042453358316,4,0.15,0.9162907318741551,3
95.0,9.228180290104513,4.23410650459726,2.8903717578961645,1,0.81,0.9162907318741551,3
50.0,9.225327501784431,6.905753276311464,4.51085950651685,1,0.5,2.833213344056216,3
0.0,9.2213792190914,5.940171252720432,2.5649493574615367,4,0.66,1.252762968495368,3
115.0,9.220686664030326,4.330733340286331,3.044522437723423,4,0.93,0.9162907318741551,3
20.0,9.211239967219019,3.9889840465642745,3.295836866004329,4,0.53,1.252762968495368,3
200.0,9.204925739274683,4.624972813284271,3.784189633918261,2,0.76,1.0986122886681098,3
50.0,9.198470199405696,5.799092654460526,4.919980925828125,2,0.28,2.5649493574615367,3
0.0,9.193601047971885,5.488937726156687,2.772588722239781,3,0.64,0.6931471805599453,3
95.0,9.193499354780156,4.276666119016055,4.0943445622221,4,0.34,1.0986122886681098,3
195.0,9.19339765124587,4.04305126783455,4.31748811353631,2,1.0,2.740840023925201,3
0.0,9.18881025342582,6.897704943128636,2.0794415416798357,1,0.14,0.5306282510621704,3
200.0,9.1874810778301,4.770684624465665,4.189654742026425,1,0.47,1.7047480922384253,3
20.0,9.186355009225672,4.553876891600541,4.727387818712341,2,0.13,2.6741486494265287,3
195.0,9.178643285232928,4.0943445622221,4.0943445622221,1,0.32,1.791759469228055,3
100.0,9.176680170483548,3.6635616461296463,3.970291913552122,4,0.58,1.6094379124341003,3
50.0,9.170351363759819,4.3694478524670215,3.713572066704308,4,0.17,1.8718021769015913,3
20.0,9.164819856674374,5.910796644040527,2.833213344056216,2,0.8,0.9162907318741551,3
20.0,9.151227107483676,4.997212273764115,2.70805020110221,4,0.67,0.9162907318741551,3
195.0,9.150802659259986,4.30406509320417,3.6109179126442243,1,0.34,1.5040773967762742,3
150.0,9.14686794902061,3.091042453358316,2.833213344056216,4,0.76,0.9162907318741551,3
20.0,9.146548238888403,4.9344739331306915,4.882801922586371,1,0.8,2.4849066497880004,3
95.0,9.145908511816794,5.393627546352362,3.784189633918261,2,0.38,2.0794415416798357,3
0.0,9.144734614878189,5.7430031878094825,2.3978952727983707,4,0.28,0.4274440148052004,3
200.0,9.144200569471638,4.709530201312334,5.998936561946683,2,0.07,3.5115454388310208,3
200.0,9.143773127704069,5.968707559985366,5.181783550292085,4,0.94,2.8622008809294686,3
20.0,9.143131622282732,5.332718793265369,4.248495242049359,2,0.81,1.6094379124341003,3
170.0,9.141311785565748,5.153291594497779,3.5263605246161616,4,0.04,1.5040773967762742,3
110.0,9.11964950669168,7.353081920515432,4.927253685157205,4,0.18,2.0794415416798357,3
0.0,9.117237753713859,6.021023349349527,3.1354942159291497,4,0.73,1.252762968495368,3
60.0,9.117127990254003,6.431331081933479,3.9318256327243257,4,0.28,2.302585092994046,3
100.0,9.116469156366112,7.45298232946546,4.07753744390572,1,0.23,2.302585092994046,3
100.0,9.11250701162742,3.7376696182833684,3.332204510175204,4,0.89,1.3862943611198906,3
195.0,9.111293218374948,4.574710978503383,3.4657359027997265,4,0.92,0.9162907318741551,3
20.0,9.10819689830748,4.477336814478207,2.5649493574615367,4,0.78,0.9162907318741551,3
100.0,9.101529466118004,3.58351893845611,3.258096538021482,1,0.78,1.0986122886681098,3
75.0,9.101083386039234,7.546446273746024,4.04305126783455,1,0.58,1.8718021769015913,3
60.0,9.080003870248179,5.332718793265369,4.330733340286331,4,0.79,2.803360380906535,3
0.0,9.079206103951382,5.568344503761097,2.6390573296152584,4,0.62,0.4274440148052004,3
0.0,9.078978053779355,5.159055299214529,2.1972245773362196,4,0.87,0.6931471805599453,3
50.0,9.077494458642754,6.837332814685591,4.897839799950911,4,0.12,2.803360380906535,3
85.0,9.072456664612796,3.8066624897703196,3.1354942159291497,4,0.04,0.9162907318741551,3
40.0,9.072456664612796,3.4011973816621555,2.5649493574615367,4,0.96,0.6931471805599453,3
0.0,9.070388411548738,6.259581464064923,2.4849066497880004,4,0.24,0.9162907318741551,3
100.0,9.07015834137632,6.729824070489475,4.1588830833596715,4,0.69,2.4849066497880004,3
170.0,9.062536177207788,4.553876891600541,4.30406509320417,4,0.98,1.791759469228055,3
95.0,9.05893591781695,3.6375861597263857,2.9444389791664403,1,0.77,1.0986122886681098,3
0.0,9.058703197313223,5.820082930352362,3.58351893845611,1,0.8,1.252762968495368,3
200.0,9.056956065076825,4.248495242049359,3.4657359027997265,4,0.22,0.9162907318741551,3
150.0,9.047468439003541,7.516977224604321,5.733341276897746,4,0.93,3.417726683613366,3
20.0,9.043458999670106,3.9318256327243257,3.091042453358316,1,0.68,1.0986122886681098,3
0.0,9.03788993497749,4.04305126783455,2.6390573296152584,4,0.66,0.6931471805599453,3
0.0,9.03264808356589,5.3612921657094255,2.9444389791664403,4,0.78,0.9162907318741551,3
0.0,9.028578658440741,5.707110264748875,4.867534450455582,4,0.53,3.068052935133617,3
20.0,9.02653771890043,4.30406509320417,2.4849066497880004,4,0.3,0.5403844260269526,3
25.0,9.016148642611741,7.013915474810528,4.709530201312334,4,0.78,2.1400661634962708,3
75.0,8.995660899074103,3.4339872044851463,3.8066624897703196,4,0.24,1.5040773967762742,3
40.0,8.994668835500674,5.44673737166631,3.6888794541139363,4,0.05,1.0986122886681098,3
0.0,8.977525200965243,5.214935757608986,2.833213344056216,1,0.69,0.9162907318741551,3
0.0,8.97537724385663,6.331501849893691,1.791759469228055,4,0.66,0.5207759545993568,3
150.0,8.972717499397138,3.8066624897703196,3.367295829986474,1,0.53,1.0986122886681098,3
20.0,8.97055917950895,4.997212273764115,3.1780538303479458,1,0.95,1.3862943611198906,3
0.0,8.970304952991755,5.488937726156687,3.6109179126442243,4,0.76,1.791759469228055,3
125.0,8.968650903374874,3.8501476017100584,3.4657359027997265,3,0.78,1.5040773967762742,3
195.0,8.965462328515967,5.594711379601839,4.204692619390966,4,0.76,2.4849066497880004,3
90.0,8.960596138864794,4.0943445622221,3.1780538303479458,2,0.15,0.9162907318741551,3
75.0,8.960082528170402,6.0330862217988015,3.5263605246161616,4,0.76,1.7047480922384253,3
140.0,8.954415331137593,2.302585092994046,3.6109179126442243,4,0.67,1.252762968495368,3
150.0,8.951699168308815,4.07753744390572,2.8903717578961645,1,0.73,0.9162907318741551,3
50.0,8.949884285777994,4.143134726391533,3.828641396489095,4,0.12,1.791759469228055,3
50.0,8.94389780251682,2.0794415416798357,2.995732273553991,4,0.08,1.0986122886681098,3
95.0,8.925055424124123,4.499809670330265,3.871201010907891,2,0.89,1.7047480922384253,3
200.0,8.922924930641832,7.101675971619444,5.953243334287785,4,0.42,4.350277936359301,3
110.0,8.921324076511265,6.848005274576363,5.159055299214529,4,0.42,2.833213344056216,3
0.0,8.920656296853728,5.720311776607412,1.791759469228055,1,0.24,0.6931471805599453,3
20.0,8.915969311373605,4.718498871295094,2.6390573296152584,3,0.3,0.6931471805599453,3
200.0,8.915969311373605,4.5217885770490405,3.4965075614664802,1,0.38,1.6094379124341003,3
0.0,8.914491710191342,6.091309882077698,3.6375861597263857,4,0.78,1.252762968495368,3
20.0,8.911529941736559,4.189654742026425,2.70805020110221,4,0.96,0.5007752879124892,3
50.0,8.910315776326016,5.153291594497779,4.997212273764115,1,0.68,3.044522437723423,3
75.0,8.906664409770052,3.784189633918261,4.0943445622221,4,0.68,1.252762968495368,3
40.0,8.90598676523643,3.970291913552122,2.8903717578961645,1,0.24,0.9162907318741551,3
20.0,8.905037290767,5.37989735354046,3.970291913552122,4,0.61,1.0986122886681098,3
200.0,8.900003608959596,4.02535169073515,2.9444389791664403,4,0.12,0.9162907318741551,3
0.0,8.898228985601227,5.327876168789581,2.1972245773362196,1,0.23,0.45953232935738764,3
0.0,8.8963143241848,5.910796644040527,3.367295829986474,1,0.64,1.0986122886681098,3
100.0,8.883778861463485,3.9318256327243257,3.6635616461296463,4,0.73,1.3862943611198906,3
200.0,8.883501584323207,3.970291913552122,6.198478716492308,4,0.29,4.060443010546419,3
30.0,8.881419551507804,2.1972245773362196,3.6635616461296463,4,0.47,2.0149030205422647,3
70.0,8.879750798513125,3.1354942159291497,3.4011973816621555,4,0.34,1.6094379124341003,3
80.0,8.877660933593667,5.627621113690637,3.044522437723423,4,0.16,0.6931471805599453,3
40.0,8.874447967219979,6.4457198193855785,4.356708826689592,1,0.89,2.740840023925201,3
0.0,8.873888135154973,3.7376696182833684,3.258096538021482,4,0.18,1.6094379124341003,3
100.0,8.872206756028303,3.4339872044851463,2.8903717578961645,2,0.8,0.6931471805599453,3
95.0,8.872206756028303,3.6888794541139363,3.2188758248682006,2,0.3,1.0986122886681098,3
50.0,8.866581653303996,3.970291913552122,3.4339872044851463,4,0.78,2.2512917986064953,3
200.0,8.862625169408922,4.290459441148391,5.153291594497779,1,0.61,2.4849066497880004,3
100.0,8.862200330487287,4.762173934797756,4.07753744390572,1,0.75,1.791759469228055,3
165.0,8.861917004235215,6.486160788944089,4.189654742026425,1,0.74,2.970414465569701,3
0.0,8.861633597686627,5.117993812416755,3.2188758248682006,4,0.96,1.0986122886681098,3
20.0,8.856376036730422,3.367295829986474,3.6635616461296463,4,0.16,1.3862943611198906,3
20.0,8.85623355614316,3.6375861597263857,3.367295829986474,2,0.71,1.5040773967762742,3
50.0,8.855805992536562,4.564348191467836,4.143134726391533,4,0.54,1.7047480922384253,3
0.0,8.84779106484485,4.890349128221754,3.4339872044851463,4,0.53,1.5040773967762742,3
25.0,8.844768827529695,3.1354942159291497,2.0794415416798357,1,0.76,0.6931471805599453,3
0.0,8.840724916761715,5.996452088619021,2.70805020110221,1,0.78,1.0986122886681098,3
100.0,8.837971491357209,4.605170185988092,4.51085950651685,1,0.96,2.4423470353692043,3
0.0,8.833025307284364,4.927253685157205,2.995732273553991,4,0.62,1.0986122886681098,3
200.0,8.832295859444011,5.6240175061873385,6.12029741895095,4,0.94,4.110873864173311,3
20.0,8.818926087090677,4.442651256490317,3.332204510175204,1,0.47,1.3862943611198906,3
200.0,8.817594036275793,3.8066624897703196,5.869296913133774,2,0.17,3.901972669574645,3
0.0,8.816260208734581,6.9440872082295275,1.9459101490553132,1,0.63,0.5207759545993568,3
40.0,8.802221746402456,2.833213344056216,3.1354942159291497,4,0.15,0.9162907318741551,3
